Step	Forager	Beta	Category	Need	Value
0	5	2.5	SHELTER	needwood	['specie_22']
0	5	2.5	TOOLS	needbasket	['specie_22']
0	5	2.5	TOOLS	needaxe	['specie_22']
0	5	2.5	TOOLS	needarrow	['specie_22']
0	6	2.5	EAT	eatpro	['specie_369']
0	6	2.5	EAT	eatfat	['specie_369']
0	6	2.5	EAT	eatcarb	['specie_369']
0	6	2.5	ILLNESS	treatpain	['specie_369']
0	6	2.5	ILLNESS	treatwound	['specie_369']
0	6	2.5	ILLNESS	treatfever	['specie_369']
0	6	2.5	SHELTER	needclothes	['specie_369']
0	6	2.5	SHELTER	needshoes	['specie_369']
0	6	2.5	SHELTER	needwood	['specie_369']
0	6	2.5	TOOLS	needbasket	['specie_369']
0	6	2.5	TOOLS	needaxe	['specie_369']
0	6	2.5	TOOLS	needarrow	['specie_369']
0	7	2.5	EAT	eatpro	['specie_1418']
0	7	2.5	EAT	eatfat	['specie_1418']
0	7	2.5	EAT	eatcarb	['specie_1418']
0	7	2.5	ILLNESS	treatpain	['specie_1418']
0	7	2.5	ILLNESS	treatwound	['specie_1418']
0	7	2.5	ILLNESS	treatfever	['specie_1418']
0	7	2.5	SHELTER	needclothes	['specie_1418']
0	7	2.5	SHELTER	needshoes	['specie_1418']
0	7	2.5	SHELTER	needwood	['specie_1418']
0	7	2.5	TOOLS	needbasket	['specie_1418']
0	7	2.5	TOOLS	needaxe	['specie_1418']
0	7	2.5	TOOLS	needarrow	['specie_1418']
0	8	2.5	EAT	eatpro	['specie_411']
0	8	2.5	EAT	eatfat	['specie_411']
0	8	2.5	EAT	eatcarb	['specie_411']
0	8	2.5	ILLNESS	treatpain	['specie_411']
0	8	2.5	ILLNESS	treatwound	['specie_411']
0	8	2.5	ILLNESS	treatfever	['specie_411']
0	8	2.5	SHELTER	needclothes	['specie_411']
0	8	2.5	SHELTER	needshoes	['specie_411']
0	8	2.5	SHELTER	needwood	['specie_411']
0	8	2.5	TOOLS	needbasket	['specie_411']
0	8	2.5	TOOLS	needaxe	['specie_411']
0	8	2.5	TOOLS	needarrow	['specie_411']
0	9	2.5	EAT	eatpro	['specie_1375']
0	9	2.5	EAT	eatfat	['specie_1375']
0	9	2.5	EAT	eatcarb	['specie_1375']
0	9	2.5	ILLNESS	treatpain	['specie_1375']
0	9	2.5	ILLNESS	treatwound	['specie_1375']
0	9	2.5	ILLNESS	treatfever	['specie_1375']
0	9	2.5	SHELTER	needclothes	['specie_1375']
0	9	2.5	SHELTER	needshoes	['specie_1375']
0	9	2.5	SHELTER	needwood	['specie_1375']
0	9	2.5	TOOLS	needbasket	['specie_1375']
0	9	2.5	TOOLS	needaxe	['specie_1375']
0	9	2.5	TOOLS	needarrow	['specie_1375']
0	10	2.5	EAT	eatpro	['specie_1609']
0	10	2.5	EAT	eatfat	['specie_1609']
0	10	2.5	EAT	eatcarb	['specie_1609']
0	10	2.5	ILLNESS	treatpain	['specie_1609']
0	10	2.5	ILLNESS	treatwound	['specie_1609']
0	10	2.5	ILLNESS	treatfever	['specie_1609']
0	10	2.5	SHELTER	needclothes	['specie_1609']
0	10	2.5	SHELTER	needshoes	['specie_1609']
0	10	2.5	SHELTER	needwood	['specie_1609']
0	10	2.5	TOOLS	needbasket	['specie_1609']
0	10	2.5	TOOLS	needaxe	['specie_1609']
0	10	2.5	TOOLS	needarrow	['specie_1609']
0	11	2.5	EAT	eatpro	['specie_1620']
0	11	2.5	EAT	eatfat	['specie_1620']
0	11	2.5	EAT	eatcarb	['specie_1620']
0	11	2.5	ILLNESS	treatpain	['specie_1620']
0	11	2.5	ILLNESS	treatwound	['specie_1620']
0	11	2.5	ILLNESS	treatfever	['specie_1620']
0	11	2.5	SHELTER	needclothes	['specie_1620']
0	11	2.5	SHELTER	needshoes	['specie_1620']
0	11	2.5	SHELTER	needwood	['specie_1620']
0	11	2.5	TOOLS	needbasket	['specie_1620']
0	11	2.5	TOOLS	needaxe	['specie_1620']
0	11	2.5	TOOLS	needarrow	['specie_1620']
0	12	2.5	EAT	eatpro	['specie_122']
0	12	2.5	EAT	eatfat	['specie_122']
0	12	2.5	EAT	eatcarb	['specie_122']
0	12	2.5	ILLNESS	treatpain	['specie_122']
0	12	2.5	ILLNESS	treatwound	['specie_122']
0	12	2.5	ILLNESS	treatfever	['specie_122']
0	12	2.5	SHELTER	needclothes	['specie_122']
0	12	2.5	SHELTER	needshoes	['specie_122']
0	12	2.5	SHELTER	needwood	['specie_122']
0	12	2.5	TOOLS	needbasket	['specie_122']
0	12	2.5	TOOLS	needaxe	['specie_122']
0	12	2.5	TOOLS	needarrow	['specie_122']
0	13	2.5	EAT	eatpro	['specie_439']
0	13	2.5	EAT	eatfat	['specie_439']
0	13	2.5	EAT	eatcarb	['specie_439']
0	13	2.5	ILLNESS	treatpain	['specie_439']
0	13	2.5	ILLNESS	treatwound	['specie_439']
0	13	2.5	ILLNESS	treatfever	['specie_439']
0	13	2.5	SHELTER	needclothes	['specie_439']
0	13	2.5	SHELTER	needshoes	['specie_439']
0	13	2.5	SHELTER	needwood	['specie_439']
0	13	2.5	TOOLS	needbasket	['specie_439']
0	13	2.5	TOOLS	needaxe	['specie_439']
0	13	2.5	TOOLS	needarrow	['specie_439']
0	14	2.5	EAT	eatpro	['specie_304']
0	14	2.5	EAT	eatfat	['specie_304']
0	14	2.5	EAT	eatcarb	['specie_304']
0	14	2.5	ILLNESS	treatpain	['specie_304']
0	14	2.5	ILLNESS	treatwound	['specie_304']
0	14	2.5	ILLNESS	treatfever	['specie_304']
0	14	2.5	SHELTER	needclothes	['specie_304']
0	14	2.5	SHELTER	needshoes	['specie_304']
0	14	2.5	SHELTER	needwood	['specie_304']
0	14	2.5	TOOLS	needbasket	['specie_304']
0	14	2.5	TOOLS	needaxe	['specie_304']
0	14	2.5	TOOLS	needarrow	['specie_304']
0	15	2.5	EAT	eatpro	['specie_1275']
0	15	2.5	EAT	eatfat	['specie_1275']
0	15	2.5	EAT	eatcarb	['specie_1275']
0	15	2.5	ILLNESS	treatpain	['specie_1275']
0	15	2.5	ILLNESS	treatwound	['specie_1275']
0	15	2.5	ILLNESS	treatfever	['specie_1275']
0	15	2.5	SHELTER	needclothes	['specie_1275']
0	15	2.5	SHELTER	needshoes	['specie_1275']
0	15	2.5	SHELTER	needwood	['specie_1275']
0	15	2.5	TOOLS	needbasket	['specie_1275']
0	15	2.5	TOOLS	needaxe	['specie_1275']
0	15	2.5	TOOLS	needarrow	['specie_1275']
0	16	2.5	EAT	eatpro	['specie_1660']
0	16	2.5	EAT	eatfat	['specie_1660']
0	16	2.5	EAT	eatcarb	['specie_1660']
0	16	2.5	ILLNESS	treatpain	['specie_1660']
0	16	2.5	ILLNESS	treatwound	['specie_1660']
0	16	2.5	ILLNESS	treatfever	['specie_1660']
0	16	2.5	SHELTER	needclothes	['specie_1660']
0	16	2.5	SHELTER	needshoes	['specie_1660']
0	16	2.5	SHELTER	needwood	['specie_1660']
0	16	2.5	TOOLS	needbasket	['specie_1660']
0	16	2.5	TOOLS	needaxe	['specie_1660']
0	16	2.5	TOOLS	needarrow	['specie_1660']
0	17	2.5	EAT	eatpro	['specie_213']
0	17	2.5	EAT	eatfat	['specie_213']
0	17	2.5	EAT	eatcarb	['specie_213']
0	17	2.5	ILLNESS	treatpain	['specie_213']
0	17	2.5	ILLNESS	treatwound	['specie_213']
0	17	2.5	ILLNESS	treatfever	['specie_213']
0	17	2.5	SHELTER	needclothes	['specie_213']
0	17	2.5	SHELTER	needshoes	['specie_213']
0	17	2.5	SHELTER	needwood	['specie_213']
0	17	2.5	TOOLS	needbasket	['specie_213']
0	17	2.5	TOOLS	needaxe	['specie_213']
0	17	2.5	TOOLS	needarrow	['specie_213']
0	18	2.5	EAT	eatpro	['specie_142']
0	18	2.5	EAT	eatfat	['specie_142']
0	18	2.5	EAT	eatcarb	['specie_142']
0	18	2.5	ILLNESS	treatpain	['specie_142']
0	18	2.5	ILLNESS	treatwound	['specie_142']
0	18	2.5	ILLNESS	treatfever	['specie_142']
0	18	2.5	SHELTER	needclothes	['specie_142']
0	18	2.5	SHELTER	needshoes	['specie_142']
0	18	2.5	SHELTER	needwood	['specie_142']
0	18	2.5	TOOLS	needbasket	['specie_142']
0	18	2.5	TOOLS	needaxe	['specie_142']
0	18	2.5	TOOLS	needarrow	['specie_142']
0	19	2.5	EAT	eatpro	['specie_487']
0	19	2.5	EAT	eatfat	['specie_487']
0	19	2.5	EAT	eatcarb	['specie_487']
0	19	2.5	ILLNESS	treatpain	['specie_487']
0	19	2.5	ILLNESS	treatwound	['specie_487']
0	19	2.5	ILLNESS	treatfever	['specie_487']
0	19	2.5	SHELTER	needclothes	['specie_487']
0	19	2.5	SHELTER	needshoes	['specie_487']
0	19	2.5	SHELTER	needwood	['specie_487']
0	19	2.5	TOOLS	needbasket	['specie_487']
0	19	2.5	TOOLS	needaxe	['specie_487']
0	19	2.5	TOOLS	needarrow	['specie_487']
0	20	2.5	EAT	eatpro	['specie_1245']
0	20	2.5	EAT	eatfat	['specie_1245']
0	20	2.5	EAT	eatcarb	['specie_1245']
0	20	2.5	ILLNESS	treatpain	['specie_1245']
0	20	2.5	ILLNESS	treatwound	['specie_1245']
0	20	2.5	ILLNESS	treatfever	['specie_1245']
0	20	2.5	SHELTER	needclothes	['specie_1245']
0	20	2.5	SHELTER	needshoes	['specie_1245']
0	20	2.5	SHELTER	needwood	['specie_1245']
0	20	2.5	TOOLS	needbasket	['specie_1245']
0	20	2.5	TOOLS	needaxe	['specie_1245']
0	20	2.5	TOOLS	needarrow	['specie_1245']
0	21	2.5	EAT	eatpro	['specie_984']
0	21	2.5	EAT	eatfat	['specie_984']
0	21	2.5	EAT	eatcarb	['specie_984']
0	21	2.5	ILLNESS	treatpain	['specie_984']
0	21	2.5	ILLNESS	treatwound	['specie_984']
0	21	2.5	ILLNESS	treatfever	['specie_984']
0	21	2.5	SHELTER	needclothes	['specie_984']
0	21	2.5	SHELTER	needshoes	['specie_984']
0	21	2.5	SHELTER	needwood	['specie_984']
0	21	2.5	TOOLS	needbasket	['specie_984']
0	21	2.5	TOOLS	needaxe	['specie_984']
0	21	2.5	TOOLS	needarrow	['specie_984']
0	22	2.5	EAT	eatpro	['specie_1585']
0	22	2.5	EAT	eatfat	['specie_1585']
0	22	2.5	EAT	eatcarb	['specie_1585']
0	22	2.5	ILLNESS	treatpain	['specie_1585']
0	22	2.5	ILLNESS	treatwound	['specie_1585']
0	22	2.5	ILLNESS	treatfever	['specie_1585']
0	22	2.5	SHELTER	needclothes	['specie_1585']
0	22	2.5	SHELTER	needshoes	['specie_1585']
0	22	2.5	SHELTER	needwood	['specie_1585']
0	22	2.5	TOOLS	needbasket	['specie_1585']
0	22	2.5	TOOLS	needaxe	['specie_1585']
0	22	2.5	TOOLS	needarrow	['specie_1585']
0	23	2.5	EAT	eatpro	['specie_265']
0	23	2.5	EAT	eatfat	['specie_265']
0	23	2.5	EAT	eatcarb	['specie_265']
0	23	2.5	ILLNESS	treatpain	['specie_265']
0	23	2.5	ILLNESS	treatwound	['specie_265']
0	23	2.5	ILLNESS	treatfever	['specie_265']
0	23	2.5	SHELTER	needclothes	['specie_265']
0	23	2.5	SHELTER	needshoes	['specie_265']
0	23	2.5	SHELTER	needwood	['specie_265']
0	23	2.5	TOOLS	needbasket	['specie_265']
0	23	2.5	TOOLS	needaxe	['specie_265']
0	23	2.5	TOOLS	needarrow	['specie_265']
0	24	2.5	EAT	eatpro	['specie_736']
0	24	2.5	EAT	eatfat	['specie_736']
0	24	2.5	EAT	eatcarb	['specie_736']
0	24	2.5	ILLNESS	treatpain	['specie_736']
0	24	2.5	ILLNESS	treatwound	['specie_736']
0	24	2.5	ILLNESS	treatfever	['specie_736']
0	24	2.5	SHELTER	needclothes	['specie_736']
0	24	2.5	SHELTER	needshoes	['specie_736']
0	24	2.5	SHELTER	needwood	['specie_736']
0	24	2.5	TOOLS	needbasket	['specie_736']
0	24	2.5	TOOLS	needaxe	['specie_736']
0	24	2.5	TOOLS	needarrow	['specie_736']
0	25	2.5	EAT	eatpro	['specie_1336']
0	25	2.5	EAT	eatfat	['specie_1336']
0	25	2.5	EAT	eatcarb	['specie_1336']
0	25	2.5	ILLNESS	treatpain	['specie_1336']
0	25	2.5	ILLNESS	treatwound	['specie_1336']
0	25	2.5	ILLNESS	treatfever	['specie_1336']
0	25	2.5	SHELTER	needclothes	['specie_1336']
0	25	2.5	SHELTER	needshoes	['specie_1336']
0	25	2.5	SHELTER	needwood	['specie_1336']
0	25	2.5	TOOLS	needbasket	['specie_1336']
0	25	2.5	TOOLS	needaxe	['specie_1336']
0	25	2.5	TOOLS	needarrow	['specie_1336']
0	26	2.5	EAT	eatpro	['specie_38']
0	26	2.5	EAT	eatfat	['specie_38']
0	26	2.5	EAT	eatcarb	['specie_38']
0	26	2.5	ILLNESS	treatpain	['specie_38']
0	26	2.5	ILLNESS	treatwound	['specie_38']
0	26	2.5	ILLNESS	treatfever	['specie_38']
0	26	2.5	SHELTER	needclothes	['specie_38']
0	26	2.5	SHELTER	needshoes	['specie_38']
0	26	2.5	SHELTER	needwood	['specie_38']
0	26	2.5	TOOLS	needbasket	['specie_38']
0	26	2.5	TOOLS	needaxe	['specie_38']
0	26	2.5	TOOLS	needarrow	['specie_38']
0	27	2.5	EAT	eatpro	['specie_243']
0	27	2.5	EAT	eatfat	['specie_243']
0	27	2.5	EAT	eatcarb	['specie_243']
0	27	2.5	ILLNESS	treatpain	['specie_243']
0	27	2.5	ILLNESS	treatwound	['specie_243']
0	27	2.5	ILLNESS	treatfever	['specie_243']
0	27	2.5	SHELTER	needclothes	['specie_243']
0	27	2.5	SHELTER	needshoes	['specie_243']
0	27	2.5	SHELTER	needwood	['specie_243']
0	27	2.5	TOOLS	needbasket	['specie_243']
0	27	2.5	TOOLS	needaxe	['specie_243']
0	27	2.5	TOOLS	needarrow	['specie_243']
0	28	2.5	EAT	eatpro	['specie_1281']
0	28	2.5	EAT	eatfat	['specie_1281']
0	28	2.5	EAT	eatcarb	['specie_1281']
0	28	2.5	ILLNESS	treatpain	['specie_1281']
0	28	2.5	ILLNESS	treatwound	['specie_1281']
0	28	2.5	ILLNESS	treatfever	['specie_1281']
0	28	2.5	SHELTER	needclothes	['specie_1281']
0	28	2.5	SHELTER	needshoes	['specie_1281']
0	28	2.5	SHELTER	needwood	['specie_1281']
0	28	2.5	TOOLS	needbasket	['specie_1281']
0	28	2.5	TOOLS	needaxe	['specie_1281']
0	28	2.5	TOOLS	needarrow	['specie_1281']
0	29	2.5	EAT	eatpro	['specie_1427']
0	29	2.5	EAT	eatfat	['specie_1427']
0	29	2.5	EAT	eatcarb	['specie_1427']
0	29	2.5	ILLNESS	treatpain	['specie_1427']
0	29	2.5	ILLNESS	treatwound	['specie_1427']
0	29	2.5	ILLNESS	treatfever	['specie_1427']
0	29	2.5	SHELTER	needclothes	['specie_1427']
0	29	2.5	SHELTER	needshoes	['specie_1427']
0	29	2.5	SHELTER	needwood	['specie_1427']
0	29	2.5	TOOLS	needbasket	['specie_1427']
0	29	2.5	TOOLS	needaxe	['specie_1427']
0	29	2.5	TOOLS	needarrow	['specie_1427']
0	30	2.5	EAT	eatpro	['specie_1405']
0	30	2.5	EAT	eatfat	['specie_1405']
0	30	2.5	EAT	eatcarb	['specie_1405']
0	30	2.5	ILLNESS	treatpain	['specie_1405']
0	30	2.5	ILLNESS	treatwound	['specie_1405']
0	30	2.5	ILLNESS	treatfever	['specie_1405']
0	30	2.5	SHELTER	needclothes	['specie_1405']
0	30	2.5	SHELTER	needshoes	['specie_1405']
0	30	2.5	SHELTER	needwood	['specie_1405']
0	30	2.5	TOOLS	needbasket	['specie_1405']
0	30	2.5	TOOLS	needaxe	['specie_1405']
0	30	2.5	TOOLS	needarrow	['specie_1405']
0	31	2.5	EAT	eatpro	['specie_1344']
0	31	2.5	EAT	eatfat	['specie_1344']
0	31	2.5	EAT	eatcarb	['specie_1344']
0	31	2.5	ILLNESS	treatpain	['specie_1344']
0	31	2.5	ILLNESS	treatwound	['specie_1344']
0	31	2.5	ILLNESS	treatfever	['specie_1344']
0	31	2.5	SHELTER	needclothes	['specie_1344']
0	31	2.5	SHELTER	needshoes	['specie_1344']
0	31	2.5	SHELTER	needwood	['specie_1344']
0	31	2.5	TOOLS	needbasket	['specie_1344']
0	31	2.5	TOOLS	needaxe	['specie_1344']
0	31	2.5	TOOLS	needarrow	['specie_1344']
0	32	2.5	EAT	eatpro	['specie_1585']
0	32	2.5	EAT	eatfat	['specie_1585']
0	32	2.5	EAT	eatcarb	['specie_1585']
0	32	2.5	ILLNESS	treatpain	['specie_1585']
0	32	2.5	ILLNESS	treatwound	['specie_1585']
0	32	2.5	ILLNESS	treatfever	['specie_1585']
0	32	2.5	SHELTER	needclothes	['specie_1585']
0	32	2.5	SHELTER	needshoes	['specie_1585']
0	32	2.5	SHELTER	needwood	['specie_1585']
0	32	2.5	TOOLS	needbasket	['specie_1585']
0	32	2.5	TOOLS	needaxe	['specie_1585']
0	32	2.5	TOOLS	needarrow	['specie_1585']
0	33	2.5	EAT	eatpro	['specie_1632']
0	33	2.5	EAT	eatfat	['specie_1632']
0	33	2.5	EAT	eatcarb	['specie_1632']
0	33	2.5	ILLNESS	treatpain	['specie_1632']
0	33	2.5	ILLNESS	treatwound	['specie_1632']
0	33	2.5	ILLNESS	treatfever	['specie_1632']
0	33	2.5	SHELTER	needclothes	['specie_1632']
0	33	2.5	SHELTER	needshoes	['specie_1632']
0	33	2.5	SHELTER	needwood	['specie_1632']
0	33	2.5	TOOLS	needbasket	['specie_1632']
0	33	2.5	TOOLS	needaxe	['specie_1632']
0	33	2.5	TOOLS	needarrow	['specie_1632']
0	34	2.5	EAT	eatpro	['specie_1434']
0	34	2.5	EAT	eatfat	['specie_1434']
0	34	2.5	EAT	eatcarb	['specie_1434']
0	34	2.5	ILLNESS	treatpain	['specie_1434']
0	34	2.5	ILLNESS	treatwound	['specie_1434']
0	34	2.5	ILLNESS	treatfever	['specie_1434']
0	34	2.5	SHELTER	needclothes	['specie_1434']
0	34	2.5	SHELTER	needshoes	['specie_1434']
0	34	2.5	SHELTER	needwood	['specie_1434']
0	34	2.5	TOOLS	needbasket	['specie_1434']
0	34	2.5	TOOLS	needaxe	['specie_1434']
0	34	2.5	TOOLS	needarrow	['specie_1434']
0	35	2.5	EAT	eatpro	['specie_1602']
0	35	2.5	EAT	eatfat	['specie_1602']
0	35	2.5	EAT	eatcarb	['specie_1602']
0	35	2.5	ILLNESS	treatpain	['specie_1602']
0	35	2.5	ILLNESS	treatwound	['specie_1602']
0	35	2.5	ILLNESS	treatfever	['specie_1602']
0	35	2.5	SHELTER	needclothes	['specie_1602']
0	35	2.5	SHELTER	needshoes	['specie_1602']
0	35	2.5	SHELTER	needwood	['specie_1602']
0	35	2.5	TOOLS	needbasket	['specie_1602']
0	35	2.5	TOOLS	needaxe	['specie_1602']
0	35	2.5	TOOLS	needarrow	['specie_1602']
0	36	2.5	EAT	eatpro	['specie_1424']
0	36	2.5	EAT	eatfat	['specie_1424']
0	36	2.5	EAT	eatcarb	['specie_1424']
0	36	2.5	ILLNESS	treatpain	['specie_1424']
0	36	2.5	ILLNESS	treatwound	['specie_1424']
0	36	2.5	ILLNESS	treatfever	['specie_1424']
0	36	2.5	SHELTER	needclothes	['specie_1424']
0	36	2.5	SHELTER	needshoes	['specie_1424']
0	36	2.5	SHELTER	needwood	['specie_1424']
0	36	2.5	TOOLS	needbasket	['specie_1424']
0	36	2.5	TOOLS	needaxe	['specie_1424']
0	36	2.5	TOOLS	needarrow	['specie_1424']
0	37	2.5	EAT	eatpro	['specie_1373']
0	37	2.5	EAT	eatfat	['specie_1373']
0	37	2.5	EAT	eatcarb	['specie_1373']
0	37	2.5	ILLNESS	treatpain	['specie_1373']
0	37	2.5	ILLNESS	treatwound	['specie_1373']
0	37	2.5	ILLNESS	treatfever	['specie_1373']
0	37	2.5	SHELTER	needclothes	['specie_1373']
0	37	2.5	SHELTER	needshoes	['specie_1373']
0	37	2.5	SHELTER	needwood	['specie_1373']
0	37	2.5	TOOLS	needbasket	['specie_1373']
0	37	2.5	TOOLS	needaxe	['specie_1373']
0	37	2.5	TOOLS	needarrow	['specie_1373']
0	38	2.5	EAT	eatpro	['specie_723']
0	38	2.5	EAT	eatfat	['specie_723']
0	38	2.5	EAT	eatcarb	['specie_723']
0	38	2.5	ILLNESS	treatpain	['specie_723']
0	38	2.5	ILLNESS	treatwound	['specie_723']
0	38	2.5	ILLNESS	treatfever	['specie_723']
0	38	2.5	SHELTER	needclothes	['specie_723']
0	38	2.5	SHELTER	needshoes	['specie_723']
0	38	2.5	SHELTER	needwood	['specie_723']
0	38	2.5	TOOLS	needbasket	['specie_723']
0	38	2.5	TOOLS	needaxe	['specie_723']
0	38	2.5	TOOLS	needarrow	['specie_723']
0	39	2.5	EAT	eatpro	['specie_1400']
0	39	2.5	EAT	eatfat	['specie_1400']
0	39	2.5	EAT	eatcarb	['specie_1400']
0	39	2.5	ILLNESS	treatpain	['specie_1400']
0	39	2.5	ILLNESS	treatwound	['specie_1400']
0	39	2.5	ILLNESS	treatfever	['specie_1400']
0	39	2.5	SHELTER	needclothes	['specie_1400']
0	39	2.5	SHELTER	needshoes	['specie_1400']
0	39	2.5	SHELTER	needwood	['specie_1400']
0	39	2.5	TOOLS	needbasket	['specie_1400']
0	39	2.5	TOOLS	needaxe	['specie_1400']
0	39	2.5	TOOLS	needarrow	['specie_1400']
0	40	2.5	EAT	eatpro	['specie_410']
0	40	2.5	EAT	eatfat	['specie_410']
0	40	2.5	EAT	eatcarb	['specie_410']
0	40	2.5	ILLNESS	treatpain	['specie_410']
0	40	2.5	ILLNESS	treatwound	['specie_410']
0	40	2.5	ILLNESS	treatfever	['specie_410']
0	40	2.5	SHELTER	needclothes	['specie_410']
0	40	2.5	SHELTER	needshoes	['specie_410']
0	40	2.5	SHELTER	needwood	['specie_410']
0	40	2.5	TOOLS	needbasket	['specie_410']
0	40	2.5	TOOLS	needaxe	['specie_410']
0	40	2.5	TOOLS	needarrow	['specie_410']
0	41	2.5	EAT	eatpro	['specie_901']
0	41	2.5	EAT	eatfat	['specie_901']
0	41	2.5	EAT	eatcarb	['specie_901']
0	41	2.5	ILLNESS	treatpain	['specie_901']
0	41	2.5	ILLNESS	treatwound	['specie_901']
0	41	2.5	ILLNESS	treatfever	['specie_901']
0	41	2.5	SHELTER	needclothes	['specie_901']
0	41	2.5	SHELTER	needshoes	['specie_901']
0	41	2.5	SHELTER	needwood	['specie_901']
0	41	2.5	TOOLS	needbasket	['specie_901']
0	41	2.5	TOOLS	needaxe	['specie_901']
0	41	2.5	TOOLS	needarrow	['specie_901']
0	42	2.5	EAT	eatpro	['specie_622']
0	42	2.5	EAT	eatfat	['specie_622']
0	42	2.5	EAT	eatcarb	['specie_622']
0	42	2.5	ILLNESS	treatpain	['specie_622']
0	42	2.5	ILLNESS	treatwound	['specie_622']
0	42	2.5	ILLNESS	treatfever	['specie_622']
0	42	2.5	SHELTER	needclothes	['specie_622']
0	42	2.5	SHELTER	needshoes	['specie_622']
0	42	2.5	SHELTER	needwood	['specie_622']
0	42	2.5	TOOLS	needbasket	['specie_622']
0	42	2.5	TOOLS	needaxe	['specie_622']
0	42	2.5	TOOLS	needarrow	['specie_622']
0	43	2.5	EAT	eatpro	['specie_709']
0	43	2.5	EAT	eatfat	['specie_709']
0	43	2.5	EAT	eatcarb	['specie_709']
0	43	2.5	ILLNESS	treatpain	['specie_709']
0	43	2.5	ILLNESS	treatwound	['specie_709']
0	43	2.5	ILLNESS	treatfever	['specie_709']
0	43	2.5	SHELTER	needclothes	['specie_709']
0	43	2.5	SHELTER	needshoes	['specie_709']
0	43	2.5	SHELTER	needwood	['specie_709']
0	43	2.5	TOOLS	needbasket	['specie_709']
0	43	2.5	TOOLS	needaxe	['specie_709']
0	43	2.5	TOOLS	needarrow	['specie_709']
0	44	2.5	EAT	eatpro	['specie_1426']
0	44	2.5	EAT	eatfat	['specie_1426']
0	44	2.5	EAT	eatcarb	['specie_1426']
0	44	2.5	ILLNESS	treatpain	['specie_1426']
